mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20200327,Kingsgrove Industrial Area,2527,Kingsgrove Industrial Area,2527,47
bus,20200327,Kingsgrove Park,2720,Westfield_Hurstville,2606,52
bus,20200327,Kings Langley Shopping Centre,4140,Blacktown Station_North,4105,39
bus,20200327,King St and Clarence St,81,Austlink Corporate Park_Belrose,2129,37
bus,20200327,King St and Clarence St,81,Forestville,2123,55
bus,20200327,Kingswood_Statfford St and Somerset St,4959,Penrith CBD_Penrith Station_South,4979,40
bus,20200327,Kogarah Station_East,2736,Darrell Lea,2741,99
bus,20200327,Kogarah Station_East,2736,Kogarah Station_East,2736,53
bus,20200327,Kogarah Station_East,2736,Ramsgate Plaza,2772,49
bus,20200327,Kogarah Station_East,2736,Ramsgate Plaza South,2773,63
bus,20200327,Kogarah Station_East,2736,Sans Souci,2776,89
bus,20200327,Kogarah Station_East,2736,Taren Point_Northern End,2949,42
bus,20200327,Kokoda Memorial Park,611,Bathurst St and Elizabeth St,116,54
bus,20200327,Kokoda Memorial Park,611,Prince Alfred Park,200,46
bus,20200327,Kotara_Garden City,6303,Hamilton South,6318,36
bus,20200327,Kurrabah Ferry Wharf,1944,Big Bear Shopping Centre,1940,60
bus,20200327,Lady Davidson Hospital,1739,Turramurra Station_East,1742,67
bus,20200327,Lalor Park,4144,Blacktown Station_North,4105,41
bus,20200327,Lane Cove_Centennial Ave and Karilla Ave,1820,Sydney CBD_AAP Centre,39,279
bus,20200327,Lane Cove_Centennial Ave and Karilla Ave,1820,Sydney CBD_Metcentre,47,116
bus,20200327,Lane Cove_Helen St and Norton La,1819,Chatswood Station_West,1806,58
bus,20200327,Lane Cove Industrial Estate,1823,Sydney CBD_Metcentre,47,47
bus,20200327,Lane Cove_Rosenthal Av and Birdwood Av,1825,Chatswood Station_West,1806,43
bus,20200327,Lane Cove_Rosenthal Av and Birdwood Av,1825,Lane Cove,1826,45
bus,20200327,La Perouse Museum,632,Stocklands Mall Maroubra,637,43
bus,20200327,Lee St_Sydney,205,,,101
bus,20200327,Lee St_Sydney,205,Annandale_Johnston St and Booth St,818,35
bus,20200327,Lee St_Sydney,205,Camperdown Park,237,98
bus,20200327,Lee St_Sydney,205,Chippendale,207,233
bus,20200327,Lee St_Sydney,205,Darlington,239,63
bus,20200327,Lee St_Sydney,205,Fish Markets MLR,153,56
bus,20200327,Lee St_Sydney,205,Forest Lodge_Arundel St and Short St,231,42
bus,20200327,Lee St_Sydney,205,Glebe_Mitchell St and Westmoreland St,232,203
bus,20200327,Lee St_Sydney,205,Glebe_Wigram Rd and Glebe Point Rd,229,111
bus,20200327,Lee St_Sydney,205,Harold Park_Jubilee Park_Glebe,227,50
bus,20200327,Lee St_Sydney,205,Lee St_Sydney,205,43
bus,20200327,Lee St_Sydney,205,Leichhardt_Norton Plaza_Italian Forum,819,133
bus,20200327,Lee St_Sydney,205,Macdonaldtown Station_North,246,75
bus,20200327,Lee St_Sydney,205,Newtown Station_North,247,60
bus,20200327,Lee St_Sydney,205,Randwick Plaza,657,50
bus,20200327,Lee St_Sydney,205,Stanmore_Northumberland Av and Great Western Hwy,316,88
bus,20200327,Lee St_Sydney,205,University of Sydney_Main Camperdown Campus,236,704
bus,20200327,Legacy House Blakehurst,2657,Hurstville_Empress Res,2653,64
bus,20200327,Leichhardt_Foster St and Walter St,816,Leichhardt_Norton Plaza_Italian Forum,819,52
bus,20200327,Leichhardt_Foster St and Walter St,816,Sydney TAFE,144,39
bus,20200327,Leichhardt_Market Place,821,Haberfield_Marion St and Ramsay Rd,951,37
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,,,36
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Annandale,820,40
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,40
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Forest Lodge_Arundel St and Short St,231,49
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Glebe_Mitchell St and Westmoreland St,232,36
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Haberfield_Marion St and Ramsay Rd,951,36
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Leichhardt_Market Place,821,41
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Leichhardt_Norton Plaza_Italian Forum,819,48
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Petersham Station_South,321,45
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Sydney CBD_Belmore Park,134,36
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Sydney CBD_Savings Bank Building,60,38
bus,20200327,Leichhardt_Norton Plaza_Italian Forum,819,Sydney TAFE,144,114
bus,20200327,Leppington_Bringelly Rd and Eastwood Rd,3655,Harrington Grove Country Club,3109,38
bus,20200327,Lethbridge Park,4028,Westfield_Mt Druitt Station_North,4037,151
bus,20200327,Leumeah_Angle Res,3272,Campbelltown Town Centre_Campbelltown Station,3215,42
bus,20200327,Lidcombe_Frances St and Edith St,1334,Lidcombe Station,1336,174
bus,20200327,Lidcombe_Joseph St and James St,1341,Auburn_Tooheys,1333,37
bus,20200327,Lidcombe_Joseph St and James St,1341,Lidcombe_Frances St and Edith St,1334,189
bus,20200327,Lidcombe_Nyrang St,1349,Lidcombe Station,1336,46
bus,20200327,Lidcombe Station,1336,Lidcombe_Frances St and Edith St,1334,36
bus,20200327,Lidcombe Station,1336,Lidcombe_Platform and Belgium St,1335,40
bus,20200327,Lidcombe Station,1336,Minda Juvenile Justice Centre Lidcombe,1346,37
bus,20200327,Liverpool CBD,3839,Liverpool Station,3843,35
bus,20200327,Liverpool_Flowerdale Rd and Memorial Av,3842,Liverpool Station,3843,146
bus,20200327,Liverpool_Northumberland St and Moore St,3866,Ashcroft High School,3602,55
bus,20200327,Liverpool_Northumberland St and Moore St,3866,Heckenberg,3600,48
bus,20200327,Liverpool_Northumberland St and Moore St,3866,Liverpool_Flowerdale Rd and Memorial Av,3842,56
bus,20200327,Liverpool_Pearce Park,3869,Liverpool Station,3843,57
bus,20200327,Liverpool St and Nithsdale St,122,Hpm Industries,276,40
bus,20200327,Liverpool St and Nithsdale St,122,Waterloo_Crown Square Shopping Plaza,273,52
bus,20200327,Liverpool Station,3843,,,78
bus,20200327,Liverpool Station,3843,Ashcroft High School,3602,44
bus,20200327,Liverpool Station,3843,Cartwright_Church of Christ,3852,37
bus,20200327,Liverpool Station,3843,Casula Mall Shopping Centre,3802,35
bus,20200327,Liverpool Station,3843,Casula Shopping Centre,3800,55
bus,20200327,Liverpool Station,3843,Casula Station,3801,41
bus,20200327,Liverpool Station,3843,Chipping Norton Industrial Estate,3810,37
bus,20200327,Liverpool Station,3843,Flowerdale Shopping Centre,3851,67
bus,20200327,Liverpool Station,3843,Liverpool,3846,36
bus,20200327,Liverpool Station,3843,Liverpool Bicentennial Museum,3847,47
bus,20200327,Liverpool Station,3843,Liverpool_Flowerdale Rd and Memorial Av,3842,122
bus,20200327,Liverpool Station,3843,Liverpool_Pearce Park,3869,76
bus,20200327,Liverpool Station,3843,Liverpool Station,3843,66
bus,20200327,Liverpool Station,3843,Lurnea,3853,46
bus,20200327,Liverpool Station,3843,Lurnea High School,3856,80
bus,20200327,Liverpool Station,3843,Miller Shopping Centre,3604,96
bus,20200327,Liverpool Station,3843,Milperra Industrial Area_Western End,2342,50
bus,20200327,Liverpool Station,3843,Moorebank High School,3812,67
bus,20200327,Liverpool Station,3843,Moorebank Industrial Area,3814,77
bus,20200327,Liverpool Station,3843,Prestons Industrial Area_Eastern End,3855,88
bus,20200327,Liverpool Station,3843,The Valley Plaza,3714,35
bus,20200327,Liverpool Station,3843,Valley Community Music Centre Sadleir,3603,38
bus,20200327,Long Reef Beach,2167,Dee Why Plaza,2107,60
bus,20200327,Lurnea,3853,Liverpool Station,3843,48
bus,20200327,Macarthur Girls High School,1027,Parramatta Station_South,1059,69
bus,20200327,Macarthur Station_South,3220,Campbelltown Town Centre_Campbelltown Station,3215,59
bus,20200327,Macdonaldtown Station_North,246,Newtown Station_North,247,51
bus,20200327,Mackellar Girls High School,2157,Sydney CBD_Wynyard Station_George St,57,233
bus,20200327,Macquarie Centre,1539,CSIRO Marsfield,1538,45
bus,20200327,Macquarie Centre,1539,Eastwood Station,1506,39
bus,20200327,Macquarie Centre,1539,Kent Rd Primary School,1549,115
bus,20200327,Macquarie Centre,1539,Marsfield,1540,79
bus,20200327,Macquarie Centre,1539,St Ives Village,1732,38
bus,20200327,Macquarie Centre,1539,Top Ryde Shopping Centre,1571,50
bus,20200327,Macquarie Centre,1539,Trafalgar Square,1533,52
bus,20200327,Macquarie Fields Station_East,3281,Glenfield Station_North,3277,52
bus,20200327,Macquarie Uni Station,1536,Epping Boys High School,1534,67
bus,20200327,Macquarie Uni Station,1536,Macquarie Uni Station,1536,62
bus,20200327,Macquarie Uni Station,1536,Seven Hills Station_North,4150,50
bus,20200327,Manly Grove Buisness Park,2210,Warringah Mall,2145,59
bus,20200327,Manly Oval,2208,Warringah Mall,2145,51
bus,20200327,Manly Vale,2156,Dee Why Plaza,2107,59
bus,20200327,Manly Vale,2156,Warringah Mall,2145,88
bus,20200327,Marayong Station_West,4115,Blacktown Station_North,4105,46
bus,20200327,Marist College High School,420,Eastlakes Shopping Centre,413,82
bus,20200327,Marist College High School,420,Marist College High School,420,64
bus,20200327,Marist College High School,420,Rosebery_Gardeners Rd and Sutherland St,412,46
bus,20200327,Maroubra Beach,644,Randwick Plaza,657,38
bus,20200327,Maroubra Beach,644,Stocklands Mall Maroubra,637,56
bus,20200327,Maroubra Junction Public School,636,Coral Sea Park,646,39
bus,20200327,Maroubra Junction Public School,636,Maroubra Beach,644,67
bus,20200327,Maroubra Junction Public School,636,Prince Henry Hospital,633,43
bus,20200327,Maroubra Junction Public School,636,Randwick Golf Club,631,67
bus,20200327,Maroubra Junction Public School,636,South Maroubra Village Shopping Centre,647,73
bus,20200327,Maroubra_Robey St and Wise St,642,Eastgardens Shopping Centre,423,163
bus,20200327,Maroubra_Robey St and Wise St,642,South Sydney High School,640,70
bus,20200327,Marrickville High School,304,Enmore_Perry St and Cowper St,300,39
bus,20200327,Marrickville High School,304,Newtown_Rawson St and Reiby St,248,55
bus,20200327,Marrickville High School,304,Royal Prince Alfred Medical Centre,242,35
bus,20200327,Marrickville Metro,303,Marrickville Station_North,314,36
bus,20200327,Marrickville Metro,303,Newtown_Rawson St and Reiby St,248,41
bus,20200327,Marrickville Station_North,314,Dulwich Hill Station_North,944,72
bus,20200327,Marsden High School,1582,West Ryde Station_West,1583,55
bus,20200327,Marsden Rd Primary School,3836,Liverpool CBD,3839,52
bus,20200327,Marsden Rd Primary School,3836,Liverpool Station,3843,61
bus,20200327,Marsden Rehabilitation Centre,1026,Parramatta Station_South,1059,39
bus,20200327,Marsfield,1540,Eastwood Station,1506,39
bus,20200327,Mascot_Public School,414,Beaconsfield Industrial Area_Green Square Station,264,37
bus,20200327,Mascot_Public School,414,Central Station,146,39
bus,20200327,Mascot_Public School,414,Mascot_Qantas HO,410,79
bus,20200327,Mascot_Public School,414,Prince Alfred Park,200,41
bus,20200327,Mascot_Public School,414,Redfern Station,215,69
bus,20200327,Mascot_Qantas HO,410,Sydney Domestic Airport,433,49
bus,20200327,Mascot_Qantas HO,410,Sydney International Airport,434,61
bus,20200327,Mascot Station,411,Eastgardens Shopping Centre,423,204
bus,20200327,Mascot Station,411,Pagewood_Wentworth Av and Page St,422,104
bus,20200327,Mascot Station,411,Randwick Boys High School_Randwick Girls High School,663,47
bus,20200327,Mascot Station,411,Rosebery Cathedral,290,45
bus,20200327,Mascot Station,411,Rosebery_Gardiners Rd Public School,289,35
bus,20200327,Mascot Station,411,Sir Joseph Banks Corporate Park,405,53
bus,20200327,Mascot Station,411,Stocklands Mall Maroubra,637,50
bus,20200327,Mascot Station,411,The Lakes Golf Course,417,100
bus,20200327,Masonic Hospital,906,Ashfield Station_South,904,35
bus,20200327,Matraville,625,Eastgardens Shopping Centre,423,70
bus,20200327,Matraville_Eastern Rd and Beauchamp Rd,624,Stocklands Mall Maroubra,637,53
bus,20200327,Matraville High School,629,Matraville High School,629,54
bus,20200327,Matraville High School,629,Stocklands Mall Maroubra,637,74
bus,20200327,Mays Hill,1066,Parramatta Station_South,1059,76
bus,20200327,McGarritys Hill,4917,Penrith CBD_Penrith Station_South,4979,42
bus,20200327,Merewether Beach,6346,Merewether Heights,6345,36
bus,20200327,Merrylands Station_West,1277,Merrylands Public School,1278,51
bus,20200327,Merrylands Station_West,1277,Merrylands West,1261,67
bus,20200327,Merrylands Station_West,1277,Parramatta Station_South,1059,51
bus,20200327,Merrylands _Stockland Shopping Centre,1281,Parramatta Station_South,1059,97
bus,20200327,Merrylands_Warwick Rd and Leeds St,1276,Parramatta Station_South,1059,70
bus,20200327,Miller Shopping Centre,3604,Liverpool CBD,3839,38
bus,20200327,Miller Shopping Centre,3604,Liverpool Station,3843,40
bus,20200327,Miller Shopping Centre,3604,Miller Shopping Centre,3604,39
bus,20200327,Milperra Industrial Area_Western End,2342,Bankstown Station_South,2307,55
bus,20200327,Minda Juvenile Justice Centre Lidcombe,1346,Lidcombe_Joseph St and James St,1341,86
bus,20200327,Moorebank_Christiansen Bvd and Maddecks Av,3817,Liverpool Station,3843,37
bus,20200327,Moorebank Industrial,3818,Liverpool Station,3843,48
bus,20200327,Moorebank Industrial Area,3814,Liverpool Station,3843,40
bus,20200327,Moorebank Shopping Plaza,3815,Liverpool Station,3843,55
bus,20200327,Mortdale Station_West,2614,Hurstville Golf Course,2615,35
bus,20200327,Mosman_Bardwell Rd and Belmont Rd,1929,Sydney CBD_Wynyard Station_George St,57,97
bus,20200327,Mosman_Heydon St and Ourimbah Rd,1925,Dee Why Plaza,2107,38
bus,20200327,Mosman_Heydon St and Ourimbah Rd,1925,Mosman_Heydon St and Ourimbah Rd,1925,37
bus,20200327,Mosman_Heydon St and Ourimbah Rd,1925,Warringah Mall,2145,65
bus,20200327,Mosman High School,1930,Big Bear Shopping Centre,1940,39
bus,20200327,Mosman High School,1930,Sydney CBD_Wynyard Station_George St,57,42
bus,20200327,Mosman Pk,1927,Big Bear Shopping Centre,1940,74
bus,20200327,Mosman Pk,1927,Sydney CBD_Wynyard Station_George St,57,332
bus,20200327,Mosman_Rosebery St and Ourimbah Rd,1924,Sydney CBD_Wynyard Station_George St,57,37
bus,20200327,Mount Druitt High School,4004,Westfield_Mt Druitt Station_North,4037,81
bus,20200327,Mount Druitt_North,4034,Westfield_Mt Druitt Station_North,4037,101
bus,20200327,Mount Pritchard_Townview Rd and Hitter Av,3434,Liverpool Station,3843,38
bus,20200327,Mt Wilga Private Hospital,1622,Hornsby Station,1625,52
bus,20200327,Naraweena Public School,2103,Dee Why_Fisher Rd and Pittwater Rd,2115,38
bus,20200327,Narellan Town Centre,3114,Campbelltown Town Centre_Campbelltown Station,3215,44
bus,20200327,Narrabeen Beach,2161,Dee Why Plaza,2107,72
bus,20200327,Narrabeen Beach,2161,Sydney CBD_Wynyard Station_George St,57,119
bus,20200327,National Art School,175,Bondi Junction_Waverley Library,525,58
bus,20200327,Neutral Bay,1942,Sydney CBD_Lands Dept Building_Bridge St,42,36
bus,20200327,Neutral Bay_Bent St and Yeo St,1941,Sydney CBD_Galeries Victoria,96,36
bus,20200327,Neutral Bay_Bent St and Yeo St,1941,Sydney CBD_Wynyard Station_George St,57,267
bus,20200327,Neutral Bay Village Shopping Centre,1905,Sydney CBD_Wynyard Station_George St,57,218
bus,20200327,Newington Nature Reserve,1320,Rhodes Station_West,668,47
bus,20200327,Newtown_Belmore St and London St,322,Newtown_Rawson St and Reiby St,248,45
bus,20200327,Newtown_Rawson St and Reiby St,248,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,41
bus,20200327,Newtown_Rawson St and Reiby St,248,Royal Prince Alfred Medical Centre,242,86
bus,20200327,Newtown_Rawson St and Reiby St,248,Rydges Camperdown,252,42
bus,20200327,Newtown Station_North,247,Marrickville Metro,303,104
bus,20200327,Newtown Station_North,247,Marrickville Station_North,314,44
bus,20200327,Newtown Station_North,247,Newtown_Sydney Institute Design Centre,325,60
bus,20200327,Newtown Station_South,249,Newtown Station_South,249,46
bus,20200327,Nielsen Park,572,Edgecliff Station,539,39
bus,20200327,North Bondi_Brighton Bvd and Wairoa Av,510,Bondi Junction CBD,518,55
bus,20200327,North Bondi_Brighton Bvd and Wairoa Av,510,Bondi Junction Station,517,43
bus,20200327,Northbridge,1857,North Sydney_Denison St,1962,47
bus,20200327,Northbridge,1857,Sydney CBD_Lands Dept Building_Bridge St,42,37
bus,20200327,North Epping,1401,Epping Station_East,1406,44
bus,20200327,North Gosford Private Hospital,5332,Gosford Station_East,5334,53
bus,20200327,North Manly,2148,Warringah Mall,2145,62
bus,20200327,Northmead_Arthur Phillip Park,1042,Parramatta Station_South,1059,39
bus,20200327,Northmead Plaza,1040,Parramatta_Octagon Building,1054,41
bus,20200327,Northmead Plaza,1040,Parramatta Station_South,1059,134
bus,20200327,North Parramatta,1015,Parramatta Station_South,1059,113
bus,20200327,North Parramatta_Albert St and Sorrell St,1021,Parramatta Station_South,1059,119
bus,20200327,North Parramatta_Bellevue St and Burnside St,1017,Parramatta Station_South,1059,43
bus,20200327,North Parramatta_Belmore Park,1016,Parramatta Station_South,1059,105
bus,20200327,North Parramatta_Buller St and Isabella St,1020,Parramatta Station_South,1059,54
bus,20200327,North Ryde_Blenheim Park,1554,Sydney CBD_AAP Centre,39,51
bus,20200327,North Ryde_Centrecourt Business Park,1544,Seven Hills Station_North,4150,61
bus,20200327,North Sydney Girls High School_North,1914,North Sydney_Denison St,1962,72
bus,20200327,North Sydney Girls High School_North,1914,Sydney CBD_Galeries Victoria,96,51
bus,20200327,North Sydney Oval,1950,North Sydney_Denison St,1962,38
bus,20200327,North Sydney Station,1957,Big Bear Shopping Centre,1940,38
bus,20200327,North Sydney Station,1957,Cammeray_Miller St and Ernest St,1913,53
bus,20200327,North Sydney Station,1957,Cammeray_West St and Amherst St,1900,75
bus,20200327,North Sydney Station,1957,Crows Nest,1912,50
bus,20200327,North Sydney Station,1957,Mater Misericordiae Hospital,1915,118
bus,20200327,North Sydney Station,1957,Northbridge,1857,56
bus,20200327,North Sydney Station,1957,Northbridge Plaza,1855,56
bus,20200327,Oakhurst_Hanna Reserve,4016,Westfield_Mt Druitt Station_North,4037,38
bus,20200327,Oran Park_Fussy Grape Winery,3689,Leppington_Bringelly Rd and Eastwood Rd,3655,36
